Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
Dominic Vogt,RUNNING,16/09/2021,09:34:58,01:20:02,14.22,140,10.7,16.8,05:38,03:34,1133,37,80,,72,159,236,229,,,,188.0,74.0,201,55,72,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:24:08,131,12.8,04:42,81,738,,3998.57,0.0,,
,00:24:09,131,13.0,04:38,81,738,,4003.24,0.0,,
,00:24:10,131,13.2,04:33,81,739,,4007.91,0.0,,
,00:24:11,131,13.4,04:28,81,739,,4012.58,0.0,,
,00:24:12,132,13.7,04:23,80,739,,4017.25,0.0,,
,00:24:13,132,13.9,04:20,80,739,,4021.92,0.0,,
,00:24:14,132,13.9,04:19,80,739,,4026.59,0.0,,
,00:24:15,132,13.4,04:29,80,739,,4031.26,0.0,,
,00:24:16,132,13.3,04:31,81,739,,4035.92,0.0,,
,00:24:17,132,13.1,04:34,82,739,,4038.70,0.0,,
,00:24:18,132,13.3,04:32,82,739,,4040.80,0.0,,
,00:24:19,132,14.7,04:05,82,739,,4043.00,0.0,,
,00:24:20,132,14.6,04:07,82,739,,4046.20,0.0,,
,00:24:21,132,14.6,04:07,82,739,,4049.20,0.0,,
,00:24:22,133,14.5,04:08,82,739,,4052.80,0.0,,
,00:24:23,133,14.5,04:08,81,739,,4057.20,0.0,,
,00:24:24,133,14.5,04:09,80,739,,4061.70,0.0,,
,00:24:25,133,14.4,04:10,80,739,,4066.00,0.0,,
,00:24:26,134,14.3,04:12,84,739,,4069.30,0.0,,
,00:24:27,134,14.2,04:14,89,739,,4072.30,0.0,,
,00:24:28,134,14.0,04:16,93,739,,4075.00,0.0,,
,00:24:29,134,13.9,04:19,88,739,,4077.60,0.0,,
,00:24:30,134,13.8,04:21,86,739,,4080.40,0.0,,
,00:24:31,134,13.7,04:23,84,739,,4083.00,0.0,,
,00:24:32,134,13.6,04:25,81,739,,4085.80,0.0,,
,00:24:33,134,13.0,04:37,80,739,,4088.00,0.0,,
,00:24:34,135,12.9,04:40,80,739,,4089.70,0.0,,
,00:24:35,136,12.7,04:43,80,739,,4091.60,0.0,,
,00:24:36,136,12.8,04:41,81,739,,4094.40,0.0,,
,00:24:37,136,14.2,04:13,84,739,,4097.30,0.0,,
,00:24:38,136,14.1,04:15,89,738,,4100.40,0.0,,
,00:24:39,136,14.0,04:17,90,738,,4103.90,0.0,,
,00:24:40,136,14.0,04:17,92,738,,4107.60,0.0,,
,00:24:41,136,14.0,04:18,91,738,,4111.50,0.0,,
,00:24:42,136,13.9,04:19,89,737,,4115.50,0.0,,
,00:24:43,136,12.7,04:44,87,737,,4119.70,0.0,,
,00:24:44,136,12.1,04:57,85,737,,4123.00,0.0,,
,00:24:45,136,12.2,04:56,84,737,,4125.90,0.0,,
,00:24:46,136,12.8,04:42,84,737,,4129.00,0.0,,
,00:24:47,137,13.7,04:23,84,736,,4132.50,0.0,,
,00:24:48,137,14.3,04:11,83,736,,4136.40,0.0,,
,00:24:49,137,14.8,04:04,82,736,,4140.90,0.0,,
,00:24:50,137,14.9,04:02,82,736,,4145.10,0.0,,
,00:24:51,137,14.6,04:07,82,735,,4149.40,0.0,,
,00:24:52,137,14.0,04:16,82,735,,4153.50,0.0,,
,00:24:53,137,13.5,04:27,82,735,,4157.70,0.0,,
,00:24:54,137,12.9,04:39,82,735,,4161.50,0.0,,
,00:24:55,137,12.7,04:44,82,734,,4164.80,0.0,,
,00:24:56,139,12.4,04:50,82,734,,4167.70,0.0,,
,00:24:57,140,12.2,04:56,82,734,,4170.60,0.0,,
,00:24:58,140,12.1,04:57,82,734,,4173.30,0.0,,
,00:24:59,141,12.1,04:59,82,733,,4176.10,0.0,,
,00:25:00,143,11.9,05:02,82,733,,4179.10,0.0,,
,00:25:01,146,12.0,05:00,82,733,,4182.00,0.0,,
,00:25:02,147,12.3,04:52,82,732,,4184.70,0.0,,
,00:25:03,147,12.6,04:45,80,732,,4189.00,0.0,,
,00:25:04,148,12.9,04:39,80,732,,4193.67,0.0,,
,00:25:05,149,13.1,04:35,81,731,,4198.00,0.0,,
,00:25:06,150,13.1,04:36,81,731,,4201.60,0.0,,
,00:25:07,150,12.9,04:40,81,730,,4204.70,0.0,,
,00:25:08,150,12.6,04:46,81,730,,4208.20,0.0,,
,00:25:09,150,12.2,04:55,81,730,,4211.40,0.0,,
,00:25:10,151,11.8,05:06,80,729,,4214.20,0.0,,
,00:25:11,153,10.7,05:36,80,729,,4216.70,0.0,,
,00:25:12,153,10.0,05:59,80,728,,4217.70,0.0,,
,00:25:13,153,9.6,06:16,80,728,,4218.90,0.0,,
,00:25:14,154,9.5,06:20,80,728,,4220.80,0.0,,
,00:25:15,154,9.7,06:11,80,727,,4222.60,0.0,,
,00:25:16,154,10.1,05:55,80,727,,4225.50,0.0,,
,00:25:17,155,10.5,05:44,80,726,,4228.50,0.0,,
,00:25:18,155,10.8,05:35,80,726,,4231.80,0.0,,
,00:25:19,155,11.1,05:25,81,725,,4235.10,0.0,,
,00:25:20,156,11.3,05:18,81,725,,4238.60,0.0,,
,00:25:21,157,11.5,05:14,81,724,,4242.30,0.0,,
,00:25:22,158,11.7,05:08,81,724,,4245.90,0.0,,
,00:25:23,158,12.0,05:00,81,723,,4249.70,0.0,,
,00:25:24,158,14.3,04:11,81,723,,4253.90,0.0,,
,00:25:25,158,14.6,04:07,81,722,,4258.57,0.0,,
,00:25:26,159,14.7,04:05,81,722,,4263.20,0.0,,
,00:25:27,159,14.8,04:03,81,721,,4267.30,0.0,,
,00:25:28,159,14.8,04:03,81,721,,4271.70,0.0,,
,00:25:29,159,14.8,04:04,81,720,,4276.37,0.0,,
,00:25:30,159,14.6,04:06,81,719,,4280.80,0.0,,
,00:25:31,159,14.5,04:08,81,719,,4285.10,0.0,,
,00:25:32,158,14.4,04:10,80,718,,4288.70,0.0,,
,00:25:33,158,14.3,04:12,80,718,,4292.40,0.0,,
,00:25:34,158,14.3,04:12,80,717,,4296.10,0.0,,
,00:25:35,157,14.2,04:13,81,717,,4299.70,0.0,,
,00:25:36,154,14.2,04:13,81,716,,4303.50,0.0,,
,00:25:37,154,14.2,04:14,81,716,,4307.10,0.0,,
,00:25:38,154,14.2,04:14,81,715,,4311.00,0.0,,
,00:25:39,153,14.1,04:15,81,715,,4314.40,0.0,,
,00:25:40,153,14.1,04:15,80,714,,4318.40,0.0,,
,00:25:41,154,14.0,04:16,80,714,,4322.40,0.0,,
,00:25:42,155,14.0,04:18,81,713,,4326.20,0.0,,
,00:25:43,155,13.9,04:20,80,713,,4329.20,0.0,,
,00:25:44,156,13.8,04:22,81,712,,4332.20,0.0,,
,00:25:45,156,13.7,04:24,81,712,,4335.00,0.0,,
,00:25:46,156,13.6,04:25,80,711,,4338.50,0.0,,
,00:25:47,157,13.6,04:26,80,711,,4341.70,0.0,,
,00:25:48,157,13.5,04:26,80,710,,4345.30,0.0,,
,00:25:49,157,13.6,04:25,80,710,,4348.60,0.0,,
,00:25:50,157,13.6,04:24,80,709,,4352.10,0.0,,
,00:25:51,158,13.7,04:23,81,709,,4356.30,0.0,,
,00:25:52,158,13.8,04:21,81,708,,4360.90,0.0,,
,00:25:53,158,13.9,04:20,81,708,,4365.57,0.0,,
,00:25:54,157,13.9,04:20,81,707,,4370.00,0.0,,
,00:25:55,157,13.9,04:20,80,707,,4374.40,0.0,,
,00:25:56,156,13.9,04:20,80,706,,4378.30,0.0,,
,00:25:57,156,13.9,04:20,80,706,,4382.20,0.0,,
,00:25:58,156,13.8,04:20,80,705,,4386.20,0.0,,
,00:25:59,156,13.8,04:21,81,705,,4390.10,0.0,,
,00:26:00,155,13.7,04:22,81,704,,4393.40,0.0,,
,00:26:01,155,13.7,04:24,81,704,,4396.70,0.0,,
,00:26:02,155,13.6,04:26,81,703,,4400.20,0.0,,
,00:26:03,155,13.4,04:28,81,703,,4403.50,0.0,,
,00:26:04,155,13.4,04:30,81,703,,4406.90,0.0,,
,00:26:05,156,13.2,04:33,81,702,,4410.30,0.0,,
,00:26:06,157,13.0,04:36,81,702,,4413.70,0.0,,
,00:26:07,157,12.6,04:45,80,701,,4416.40,0.0,,
,00:26:08,157,12.3,04:53,80,701,,4419.30,0.0,,
,00:26:09,156,11.9,05:02,80,700,,4422.50,0.0,,
,00:26:10,155,11.9,05:03,80,700,,4425.40,0.0,,
,00:26:11,155,11.9,05:03,80,699,,4428.20,0.0,,
,00:26:12,156,11.8,05:06,80,699,,4431.60,0.0,,
,00:26:13,156,11.6,05:11,80,698,,4434.50,0.0,,
,00:26:14,157,11.4,05:16,80,698,,4437.00,0.0,,
,00:26:15,157,11.1,05:25,80,698,,4439.30,0.0,,
,00:26:16,158,10.7,05:36,80,697,,4442.10,0.0,,
,00:26:17,158,10.4,05:47,80,697,,4444.30,0.0,,
,00:26:18,158,10.1,05:57,80,696,,4446.40,0.0,,
,00:26:19,158,9.8,06:06,81,696,,4448.40,0.0,,
,00:26:20,158,9.6,06:14,81,695,,4450.30,0.0,,
,00:26:21,158,9.5,06:21,80,695,,4452.60,0.0,,
,00:26:22,158,9.3,06:26,80,695,,4454.70,0.0,,
,00:26:23,158,9.3,06:29,80,694,,4457.00,0.0,,
,00:26:24,157,9.2,06:32,80,694,,4459.40,0.0,,
,00:26:25,157,9.2,06:33,81,693,,4461.80,0.0,,
,00:26:26,157,9.1,06:34,80,693,,4464.20,0.0,,
,00:26:27,156,9.1,06:34,79,693,,4466.60,0.0,,
,00:26:28,156,9.2,06:33,78,693,,4469.20,0.0,,
,00:26:29,156,9.2,06:32,78,692,,4471.90,0.0,,
,00:26:30,155,9.3,06:29,78,692,,4474.30,0.0,,
,00:26:31,154,9.3,06:26,78,692,,4476.90,0.0,,
,00:26:32,152,9.4,06:25,78,691,,4479.80,0.0,,
,00:26:33,152,9.2,06:30,79,691,,4482.60,0.0,,
,00:26:34,151,9.2,06:31,79,691,,4485.10,0.0,,
,00:26:35,150,9.1,06:36,79,691,,4487.40,0.0,,
,00:26:36,147,9.0,06:42,79,690,,4489.70,0.0,,
,00:26:37,146,8.8,06:48,79,690,,4492.00,0.0,,
,00:26:38,146,8.7,06:53,80,690,,4494.20,0.0,,
,00:26:39,145,8.6,06:58,80,690,,4496.10,0.0,,
,00:26:40,145,8.6,06:59,80,690,,4498.10,0.0,,
,00:26:41,143,8.6,06:57,80,689,,4499.70,0.0,,
,00:26:42,141,8.7,06:54,80,689,,4502.00,0.0,,
,00:26:43,141,8.8,06:48,80,689,,4504.40,0.0,,
,00:26:44,139,8.9,06:45,80,689,,4506.90,0.0,,
,00:26:45,138,8.8,06:49,80,689,,4509.60,0.0,,
,00:26:46,137,8.8,06:49,80,689,,4511.80,0.0,,
,00:26:47,136,8.9,06:43,80,689,,4514.10,0.0,,
,00:26:48,136,9.0,06:40,80,689,,4517.10,0.0,,
,00:26:49,136,9.2,06:33,80,689,,4520.40,0.0,,
,00:26:50,135,9.3,06:28,80,689,,4523.60,0.0,,
,00:26:51,134,9.4,06:25,80,689,,4526.10,0.0,,
,00:26:52,133,9.3,06:27,79,689,,4528.80,0.0,,
,00:26:53,133,9.2,06:30,79,689,,4531.40,0.0,,
,00:26:54,133,9.1,06:35,78,689,,4533.40,0.0,,
,00:26:55,133,9.0,06:38,78,689,,4536.00,0.0,,
,00:26:56,132,9.0,06:42,78,689,,4538.20,0.0,,
,00:26:57,132,8.9,06:45,78,689,,4540.20,0.0,,
,00:26:58,132,8.8,06:49,78,689,,4541.30,0.0,,
,00:26:59,132,8.6,06:57,80,690,,4543.00,0.0,,
,00:27:00,132,8.5,07:03,81,690,,4544.50,0.0,,
,00:27:01,131,8.4,07:07,80,690,,4546.40,0.0,,
,00:27:02,131,8.4,07:08,81,690,,4548.60,0.0,,
,00:27:03,131,8.6,07:01,80,690,,4551.10,0.0,,
,00:27:04,131,8.8,06:51,81,690,,4553.70,0.0,,
,00:27:05,131,9.0,06:41,81,690,,4556.60,0.0,,
,00:27:06,131,9.2,06:32,80,691,,4559.60,0.0,,
,00:27:07,131,9.3,06:25,80,691,,4563.00,0.0,,
,00:27:08,131,9.4,06:23,80,691,,4566.20,0.0,,
,00:27:09,131,9.5,06:21,80,691,,4569.50,0.0,,
,00:27:10,131,9.5,06:20,80,691,,4572.50,0.0,,
,00:27:11,131,9.4,06:23,79,691,,4575.80,0.0,,
,00:27:12,131,9.3,06:27,79,691,,4578.20,0.0,,
,00:27:13,131,9.4,06:23,79,691,,4580.40,0.0,,
,00:27:14,132,9.5,06:21,79,692,,4582.90,0.0,,
,00:27:15,132,9.6,06:16,78,692,,4586.20,0.0,,
,00:27:16,131,9.7,06:10,79,692,,4588.70,0.0,,
,00:27:17,131,9.7,06:10,79,692,,4591.40,0.0,,
,00:27:18,131,9.7,06:10,79,692,,4594.10,0.0,,
,00:27:19,131,9.8,06:09,79,693,,4597.30,0.0,,
,00:27:20,130,9.8,06:08,79,693,,4600.10,0.0,,
,00:27:21,130,9.8,06:07,79,693,,4603.50,0.0,,
,00:27:22,130,9.8,06:06,79,693,,4606.50,0.0,,
,00:27:23,130,9.8,06:06,79,693,,4609.20,0.0,,
,00:27:24,130,9.8,06:06,79,693,,4611.20,0.0,,
,00:27:25,130,9.8,06:07,79,694,,4613.60,0.0,,
,00:27:26,131,9.8,06:08,79,694,,4616.00,0.0,,
,00:27:27,132,9.8,06:09,79,694,,4618.50,0.0,,
,00:27:28,132,9.7,06:10,79,694,,4621.00,0.0,,
,00:27:29,132,9.7,06:11,79,694,,4623.00,0.0,,
,00:27:30,133,9.7,06:12,79,695,,4625.70,0.0,,
,00:27:31,133,9.7,06:12,79,695,,4628.70,0.0,,
,00:27:32,133,9.7,06:12,79,695,,4631.30,0.0,,
,00:27:33,133,9.7,06:11,79,695,,4634.20,0.0,,
,00:27:34,134,9.7,06:11,79,695,,4637.10,0.0,,
,00:27:35,134,9.7,06:11,79,695,,4639.60,0.0,,
,00:27:36,134,9.7,06:11,79,696,,4641.80,0.0,,
,00:27:37,134,9.7,06:11,79,696,,4644.60,0.0,,
,00:27:38,134,9.7,06:11,79,696,,4647.80,0.0,,
,00:27:39,134,9.7,06:10,79,696,,4650.20,0.0,,
,00:27:40,134,9.8,06:09,79,696,,4652.70,0.0,,
,00:27:41,133,9.8,06:07,79,696,,4655.80,0.0,,
,00:27:42,134,9.9,06:05,79,696,,4658.80,0.0,,
,00:27:43,134,9.9,06:04,79,696,,4661.90,0.0,,
,00:27:44,134,9.8,06:06,79,696,,4664.80,0.0,,
,00:27:45,134,9.8,06:09,79,697,,4667.90,0.0,,
,00:27:46,134,9.7,06:13,79,697,,4669.90,0.0,,
,00:27:47,134,9.6,06:17,79,697,,4672.20,0.0,,
,00:27:48,134,9.5,06:20,79,697,,4674.60,0.0,,
,00:27:49,135,9.4,06:24,79,697,,4676.30,0.0,,
,00:27:50,135,9.2,06:30,79,697,,4678.30,0.0,,
,00:27:51,135,9.1,06:36,79,697,,4679.60,0.0,,
,00:27:52,135,9.0,06:40,79,697,,4681.40,0.0,,
,00:27:53,135,9.0,06:40,79,697,,4683.80,0.0,,
,00:27:54,136,9.0,06:38,79,697,,4686.30,0.0,,
,00:27:55,136,9.1,06:36,79,698,,4689.10,0.0,,
,00:27:56,136,9.2,06:33,79,698,,4691.30,0.0,,
,00:27:57,136,9.2,06:31,79,698,,4694.00,0.0,,
,00:27:58,136,9.2,06:30,79,698,,4696.90,0.0,,
,00:27:59,135,9.2,06:32,79,698,,4699.80,0.0,,
,00:28:00,135,9.2,06:33,79,698,,4703.00,0.0,,
,00:28:01,135,9.1,06:38,79,698,,4705.20,0.0,,
,00:28:02,135,8.9,06:44,79,698,,4707.50,0.0,,
,00:28:03,135,8.8,06:50,79,698,,4709.60,0.0,,
,00:28:04,135,8.7,06:53,79,698,,4711.70,0.0,,
,00:28:05,134,8.6,06:57,79,698,,4714.20,0.0,,
,00:28:06,134,8.5,07:02,79,698,,4716.20,0.0,,
,00:28:07,134,8.4,07:11,79,698,,4718.00,0.0,,
,00:28:08,134,8.2,07:18,79,698,,4719.40,0.0,,
,00:28:09,133,8.1,07:24,79,698,,4721.20,0.0,,
,00:28:10,133,8.1,07:26,79,698,,4723.30,0.0,,
,00:28:11,133,8.0,07:30,79,698,,4725.20,0.0,,
,00:28:12,133,8.1,07:27,79,698,,4727.20,0.0,,
,00:28:13,133,8.2,07:22,79,698,,4729.40,0.0,,
,00:28:14,132,8.3,07:15,79,698,,4731.70,0.0,,
,00:28:15,132,8.4,07:08,79,698,,4734.10,0.0,,
,00:28:16,132,8.5,07:04,79,698,,4736.70,0.0,,
,00:28:17,132,8.5,07:02,79,698,,4739.70,0.0,,
,00:28:18,132,8.5,07:02,79,698,,4742.30,0.0,,
,00:28:19,132,8.5,07:05,79,698,,4744.70,0.0,,
,00:28:20,132,8.4,07:08,79,698,,4747.10,0.0,,
,00:28:21,131,8.4,07:11,79,698,,4749.20,0.0,,
,00:28:22,131,8.3,07:13,78,698,,4751.30,0.0,,
,00:28:23,131,8.3,07:14,79,698,,4753.30,0.0,,
,00:28:24,131,8.3,07:14,79,698,,4755.50,0.0,,
,00:28:25,131,8.3,07:14,79,697,,4757.60,0.0,,
,00:28:26,131,8.3,07:13,79,697,,4759.60,0.0,,
,00:28:27,131,8.3,07:13,79,697,,4761.80,0.0,,
,00:28:28,131,8.3,07:12,79,697,,4764.30,0.0,,
,00:28:29,131,8.4,07:11,79,697,,4766.90,0.0,,
,00:28:30,131,8.4,07:11,79,697,,4769.30,0.0,,
,00:28:31,131,8.4,07:11,78,697,,4771.70,0.0,,
,00:28:32,131,8.4,07:11,79,697,,4774.00,0.0,,
,00:28:33,131,8.3,07:12,79,697,,4776.20,0.0,,
,00:28:34,131,8.3,07:13,79,697,,4778.50,0.0,,
,00:28:35,131,8.3,07:13,79,698,,4780.70,0.0,,
,00:28:36,131,8.3,07:14,79,698,,4783.00,0.0,,
,00:28:37,130,8.2,07:17,79,698,,4785.10,0.0,,
,00:28:38,130,8.2,07:21,79,698,,4787.10,0.0,,
,00:28:39,130,8.0,07:28,79,698,,4789.10,0.0,,
,00:28:40,130,8.0,07:33,79,698,,4791.20,0.0,,
,00:28:41,131,7.7,07:45,79,698,,4793.00,0.0,,
,00:28:42,131,7.6,07:56,79,698,,4794.90,0.0,,
,00:28:43,131,7.4,08:05,79,698,,4796.90,0.0,,
,00:28:44,131,7.4,08:08,79,698,,4798.60,0.0,,
,00:28:45,131,7.3,08:12,78,698,,4800.50,0.0,,
,00:28:46,132,7.3,08:13,78,698,,4802.30,0.0,,
,00:28:47,133,7.3,08:12,78,698,,4804.20,0.0,,
,00:28:48,133,7.4,08:10,78,698,,4806.30,0.0,,
,00:28:49,133,7.4,08:07,78,699,,4808.40,0.0,,
,00:28:50,134,7.4,08:06,78,699,,4810.60,0.0,,
,00:28:51,134,7.4,08:06,78,699,,4812.50,0.0,,
,00:28:52,135,7.4,08:06,78,699,,4814.60,0.0,,
,00:28:53,135,7.4,08:06,78,699,,4816.70,0.0,,
,00:28:54,135,7.4,08:05,79,699,,4818.80,0.0,,
,00:28:55,135,7.5,08:03,79,699,,4821.00,0.0,,
,00:28:56,137,7.5,08:00,79,699,,4823.20,0.0,,
,00:28:57,137,7.6,07:57,79,699,,4825.40,0.0,,
,00:28:58,137,7.6,07:56,79,699,,4827.70,0.0,,
,00:28:59,137,7.6,07:56,79,700,,4829.80,0.0,,
,00:29:00,137,7.7,07:51,79,700,,4832.10,0.0,,
,00:29:01,137,7.7,07:49,79,700,,4834.30,0.0,,
,00:29:02,137,7.7,07:46,79,700,,4836.50,0.0,,
,00:29:03,137,7.8,07:44,79,700,,4838.70,0.0,,
,00:29:04,137,7.8,07:40,79,700,,4841.10,0.0,,
,00:29:05,137,7.9,07:36,79,700,,4843.20,0.0,,
,00:29:06,137,7.9,07:33,79,701,,4845.50,0.0,,
,00:29:07,137,7.9,07:33,79,701,,4847.80,0.0,,
,00:29:08,137,7.9,07:35,79,701,,4850.00,0.0,,
,00:29:09,137,7.9,07:38,79,701,,4852.10,0.0,,
,00:29:10,136,7.8,07:42,79,701,,4854.20,0.0,,
,00:29:11,137,7.7,07:45,79,701,,4856.20,0.0,,
,00:29:12,137,7.7,07:47,79,702,,4858.10,0.0,,
,00:29:13,137,7.7,07:49,79,702,,4859.90,0.0,,
,00:29:14,137,7.7,07:49,79,702,,4861.90,0.0,,
,00:29:15,137,7.7,07:49,79,702,,4863.70,0.0,,
,00:29:16,138,7.7,07:49,79,702,,4865.70,0.0,,
,00:29:17,138,7.7,07:49,79,702,,4867.80,0.0,,
,00:29:18,138,7.7,07:49,79,703,,4869.80,0.0,,
,00:29:19,138,7.7,07:48,79,703,,4872.00,0.0,,
,00:29:20,138,7.7,07:46,79,703,,4874.50,0.0,,
,00:29:21,139,7.7,07:46,79,703,,4876.90,0.0,,
,00:29:22,139,7.6,07:51,79,703,,4879.30,0.0,,
,00:29:23,139,7.6,07:54,79,703,,4881.30,0.0,,
,00:29:24,139,7.5,08:00,78,703,,4883.10,0.0,,
,00:29:25,139,7.4,08:08,78,703,,4885.10,0.0,,
,00:29:26,138,7.3,08:14,78,704,,4887.00,0.0,,
,00:29:27,138,7.3,08:14,78,704,,4889.00,0.0,,
,00:29:28,138,7.3,08:11,78,704,,4890.80,0.0,,
,00:29:29,138,7.3,08:11,78,704,,4892.70,0.0,,
,00:29:30,137,7.4,08:07,78,704,,4894.60,0.0,,
,00:29:31,137,7.5,08:00,78,704,,4896.30,0.0,,
,00:29:32,137,7.6,07:55,78,704,,4898.90,0.0,,
,00:29:33,137,7.7,07:50,78,704,,4901.80,0.0,,
,00:29:34,137,7.8,07:43,78,705,,4904.10,0.0,,
,00:29:35,138,7.9,07:39,79,705,,4906.80,0.0,,
,00:29:36,138,8.0,07:30,79,705,,4909.60,0.0,,
,00:29:37,138,8.2,07:21,79,705,,4912.50,0.0,,
,00:29:38,138,8.4,07:08,79,705,,4915.20,0.0,,
,00:29:39,138,8.5,07:02,79,705,,4918.00,0.0,,
,00:29:40,138,8.6,06:58,79,706,,4921.10,0.0,,
,00:29:41,138,8.6,06:57,79,706,,4923.40,0.0,,
,00:29:42,137,8.6,07:00,79,706,,4925.70,0.0,,
,00:29:43,137,8.5,07:04,79,706,,4928.00,0.0,,
,00:29:44,137,8.4,07:08,79,706,,4930.20,0.0,,
,00:29:45,137,8.4,07:10,79,707,,4932.10,0.0,,
,00:29:46,137,8.4,07:08,79,707,,4934.10,0.0,,
,00:29:47,137,8.5,07:02,79,707,,4936.40,0.0,,
,00:29:48,137,8.8,06:49,79,707,,4938.60,0.0,,
,00:29:49,138,9.2,06:32,80,708,,4941.50,0.0,,
,00:29:50,137,9.5,06:21,80,708,,4944.90,0.0,,
,00:29:51,137,9.7,06:13,80,708,,4948.30,0.0,,
,00:29:52,137,9.7,06:11,80,709,,4951.20,0.0,,
,00:29:53,137,9.6,06:13,80,709,,4954.20,0.0,,
,00:29:54,137,9.5,06:18,80,709,,4957.10,0.0,,
,00:29:55,137,9.5,06:21,80,709,,4959.90,0.0,,
,00:29:56,136,9.4,06:23,80,709,,4962.50,0.0,,
,00:29:57,136,9.4,06:22,80,710,,4965.10,0.0,,
,00:29:58,136,9.5,06:19,80,710,,4967.40,0.0,,
,00:29:59,135,9.6,06:14,80,710,,4969.70,0.0,,
,00:30:00,135,9.8,06:08,80,710,,4972.70,0.0,,
,00:30:01,134,10.0,06:00,80,711,,4976.50,0.0,,
,00:30:02,134,10.1,05:55,80,711,,4980.70,0.0,,
,00:30:03,134,10.3,05:49,80,711,,4985.20,0.0,,
,00:30:04,133,10.5,05:42,80,711,,4989.50,0.0,,
,00:30:05,133,10.7,05:37,80,712,,4993.70,0.0,,
,00:30:06,133,10.8,05:32,80,712,,4997.90,0.0,,
,00:30:07,133,11.0,05:28,80,712,,5002.00,0.0,,
,00:30:08,133,11.1,05:26,80,712,,5005.90,0.0,,
,00:30:09,134,11.1,05:23,80,713,,5009.30,0.0,,
,00:30:10,134,11.2,05:21,78,713,,5012.40,0.0,,
,00:30:11,135,11.3,05:19,79,713,,5015.90,0.0,,
,00:30:12,135,11.4,05:17,79,713,,5019.10,0.0,,
,00:30:13,135,11.4,05:16,79,714,,5022.30,0.0,,
,00:30:14,135,11.4,05:15,79,714,,5025.50,0.0,,
,00:30:15,135,11.5,05:14,79,714,,5028.50,0.0,,
,00:30:16,134,11.5,05:14,79,714,,5031.40,0.0,,
,00:30:17,134,11.4,05:15,79,714,,5034.40,0.0,,
,00:30:18,134,11.4,05:16,79,715,,5036.90,0.0,,
,00:30:19,134,11.4,05:17,79,715,,5039.50,0.0,,
,00:30:20,134,11.3,05:18,80,715,,5041.50,0.0,,
,00:30:21,134,11.3,05:19,81,715,,5044.00,0.0,,
,00:30:22,135,11.3,05:20,81,715,,5046.90,0.0,,
,00:30:23,135,11.3,05:20,81,715,,5049.50,0.0,,
,00:30:24,137,11.2,05:21,80,715,,5052.40,0.0,,
,00:30:25,138,11.2,05:20,81,716,,5055.60,0.0,,
,00:30:26,142,11.3,05:20,80,716,,5058.70,0.0,,
,00:30:27,143,11.3,05:19,80,716,,5062.50,0.0,,
,00:30:28,143,11.3,05:19,80,716,,5065.70,0.0,,
,00:30:29,143,11.3,05:19,80,716,,5069.30,0.0,,
,00:30:30,143,11.2,05:22,80,716,,5072.30,0.0,,
,00:30:31,142,11.1,05:25,80,716,,5075.20,0.0,,
,00:30:32,142,11.1,05:25,80,716,,5077.70,0.0,,
,00:30:33,142,11.2,05:22,80,716,,5080.80,0.0,,
,00:30:34,141,11.6,05:10,80,716,,5084.10,0.0,,
,00:30:35,140,12.8,04:42,80,716,,5087.80,0.0,,
,00:30:36,138,13.4,04:29,80,716,,5092.10,0.0,,
,00:30:37,138,13.5,04:28,81,716,,5096.10,0.0,,
,00:30:38,138,13.2,04:33,81,716,,5099.80,0.0,,
,00:30:39,137,12.6,04:46,81,716,,5103.30,0.0,,
,00:30:40,136,12.2,04:56,81,716,,5106.80,0.0,,
,00:30:41,135,12.0,05:01,81,716,,5110.70,0.0,,
,00:30:42,135,12.0,05:00,81,716,,5114.20,0.0,,
,00:30:43,135,12.0,05:00,81,716,,5117.40,0.0,,
,00:30:44,135,11.9,05:03,81,716,,5120.30,0.0,,
,00:30:45,134,11.8,05:05,81,716,,5122.60,0.0,,
,00:30:46,134,11.7,05:07,81,716,,5125.60,0.0,,
,00:30:47,133,11.7,05:09,81,716,,5128.60,0.0,,
,00:30:48,133,11.7,05:09,81,716,,5132.00,0.0,,
,00:30:49,133,11.6,05:10,81,716,,5135.30,0.0,,
,00:30:50,132,11.6,05:11,81,716,,5138.40,0.0,,
,00:30:51,131,11.6,05:11,81,716,,5141.40,0.0,,
,00:30:52,131,11.7,05:09,81,716,,5144.40,0.0,,
,00:30:53,131,11.8,05:04,81,716,,5147.70,0.0,,
,00:30:54,131,12.1,04:57,80,716,,5151.40,0.0,,
,00:30:55,131,12.2,04:55,80,716,,5155.10,0.0,,
,00:30:56,131,12.1,04:58,80,716,,5158.80,0.0,,
,00:30:57,131,11.9,05:04,80,715,,5161.40,0.0,,
,00:30:58,131,11.5,05:13,80,715,,5164.40,0.0,,
,00:30:59,131,11.1,05:25,80,715,,5167.10,0.0,,
,00:31:00,131,10.8,05:33,80,715,,5170.00,0.0,,
,00:31:01,131,10.6,05:39,80,715,,5172.60,0.0,,
